hhld_id,drvr_cnt,veh_cnt,min_age,hoh_age,max_age,avg_age,min_mon_lic,hoh_mon_lic,max_mon_lic,avg_mon_lic,cnt_yth,cnt_female,cnt_male,cnt_married,cnt_single,hoh_married,cnt_auto,cnt_mtrcyc,avg_majr_viol,cnt_majr_viol,cnt_minr_viol,avg_minr_viol,cnt_lic_susp,curnt_insurer,time_w_carr,inforce_ind,prior_bi,fire_ind,homeowner_ind,veh_lien_cnt,veh_lease_cnt,veh_own_cnt,monthly_pay_ind,veh_w_coll_cnt,veh_w_comp_cnt,veh_w_ers_cnt,curnt_bi_low,curnt_bi_upp,credit_score,zipcode,premium,loss_amount,loss_ratio,future_clm_ind,at_fault_claims_2012,at_fault_claims_2013,at_fault_claims_2014,at_fault_claims_2015,at_fault_claims_2016,not_at_fault_claims_2012,not_at_fault_claims_2013,not_at_fault_claims_2014,not_at_fault_claims_2015,not_at_fault_claims_2016
5133,1,1,43.6273644920943,43.6273644920943,43.6273644920943,43.6273644920943,331.528373905131,331.528373905131,331.528373905131,331.528373905131,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,1,1,1,1,100,100,747.68337468201,38537,133.6,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
9582,1,1,36.2780044955129,36.2780044955129,36.2780044955129,36.2780044955129,243.336053946155,243.336053946155,243.336053946155,243.336053946155,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,1,1,1,100,100,682.576692931144,11234,167.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,,,,,
1198,1,1,45.0235563272825,45.0235563272825,45.0235563272825,45.0235563272825,300.909220152328,253.535764377266,253.535764377266,253.535764377266,0,0,1,1,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,1,0,0,1,1,1,25,25,850.0,13765,120.24,0.0,0.0,0,,,,,,1.0,0.0,0.0,0.0,0.0
160,2,1,21.7090691211499,78.8896251468772,78.8896251468772,50.2993471340135,68.5088294537984,754.675501762527,754.675501762527,411.592165608163,0,2,0,1,1,True,1,0,0.5,1,0,0.0,0,MISSING,,0,,1,1,,0,0,0,1,1,1,25,25,695.316207563985,59814,150.3,0.0,0.0,0,,,,,,0.0,0.0,0.0,1.0,0.0
9688,1,1,49.361472933413,49.361472933413,49.361472933413,49.361472933413,400.337675200956,400.337675200956,400.337675200956,400.337675200956,0,0,1,0,1,False,1,0,0.0,0,1,1.0,0,OTHER,5.0,1,100000.0,0,0,,0,0,1,1,1,1,50,50,731.960696575057,39663,133.6,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,,,,,
8498,2,2,24.2683907351931,45.0994889113999,45.0994889113999,34.6839398232965,99.2206888223174,349.193866936799,349.193866936799,224.207277879558,0,1,1,1,1,True,2,0,0.0,0,0,0.0,0,OTHER,0.0,1,250000.0,1,1,,0,0,0,2,2,1,100,100,698.730252605997,79528,278.1,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,0.0
13121,1,1,40.9861251445545,40.9861251445545,40.9861251445545,40.9861251445545,299.833501734654,299.833501734654,299.833501734654,299.833501734654,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,100000.0,0,1,,0,1,0,1,1,1,25,25,612.222807012949,51467,167.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,,,,,
4864,2,3,43.01529188101,74.7784951065329,74.7784951065329,58.8968934937714,324.18350257212,705.341941278394,705.341941278394,514.762721925257,0,0,2,1,1,True,3,0,0.0,0,0,0.0,0,OTHER,0.5,1,100000.0,0,1,,0,2,1,1,2,0,250,250,741.627584811469,87035,267.2,0.0,0.0,0,,,,,,1.0,0.0,0.0,0.0,0.0
18821,3,2,37.4459423046523,37.4459423046523,47.1454813797672,61.0186829945359,257.351307655827,257.351307655827,373.745776557206,540.22419593443,0,2,1,0,3,False,2,0,0.0,0,1,0.333333333333333,0,OTHER,5.0,1,100000.0,0,1,,0,1,1,1,1,1,25,25,745.981505108215,59004,197.6,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,,,,,
8761,2,1,33.8224381788892,66.7690882025869,66.7690882025869,50.2957631907381,213.869258146671,609.229058431043,609.229058431043,411.549158288857,0,1,1,1,1,True,1,0,0.0,0,0,0.0,0,GEICO,1.0,1,25000.0,1,0,,0,0,1,0,0,0,100,100,637.235525280578,12124,90.0,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
1053,1,1,54.4053327234462,54.4053327234462,54.4053327234462,54.4053327234462,460.863992681354,460.863992681354,460.863992681354,460.863992681354,0,1,0,1,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,1,1,1,25,25,474.284175422705,47315,167.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,1.0,0.0
2811,1,1,24.6834180854886,24.6834180854886,24.6834180854886,24.6834180854886,104.201017025864,104.201017025864,104.201017025864,104.201017025864,0,1,0,0,1,False,1,0,0.0,0,1,1.0,0,OTHER,5.0,1,50000.0,0,0,,0,0,0,1,1,1,100,100,675.174096484733,37564,167.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
460,2,2,47.8004832307568,57.3067477511325,57.3067477511325,52.5536154909446,381.605798769082,495.68097301359,495.68097301359,438.643385891336,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,ALLSTATE,5.0,1,25000.0,0,0,,0,0,0,1,1,1,100,100,514.121470507702,51467,247.0,1449.247,5.867398,1,,,,,,1.0,0.0,0.0,0.0,0.0
10342,1,1,43.7178876919525,43.7178876919525,43.7178876919525,43.7178876919525,332.61465230343,332.61465230343,332.61465230343,332.61465230343,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,1,1,1,25,25,551.367717419658,65163,167.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,1.0,0.0
13923,2,1,18.9059356091608,66.9572218739917,66.9572218739917,42.9315787415763,34.87122730993,611.4866624879,611.4866624879,323.178944898915,0,1,1,2,0,True,1,0,0.0,0,0,0.0,0,FARMERS,4.5,1,25000.0,0,1,,0,0,0,1,1,1,25,25,639.737555406345,90600,167.0,0.0,0.0,0,,,,,,1.0,0.0,0.0,0.0,0.0
10783,2,2,57.9141984506384,70.5902062589566,70.5902062589566,64.2522023547975,502.97038140766,655.08247510748,655.08247510748,579.02642825757,0,1,1,2,0,True,2,0,0.0,0,4,2.0,0,FARMERS,5.0,1,100000.0,0,1,,0,2,0,1,1,1,25,25,724.610217823385,28035,197.6,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
6364,1,1,47.5889416101124,47.5889416101124,47.5889416101124,47.5889416101124,379.067299321349,379.067299321349,379.067299321349,379.067299321349,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,GEICO,5.0,1,100000.0,0,1,,0,0,1,1,1,1,50,50,778.039579691202,87108,133.6,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6316,2,2,28.2557661293699,68.0247358059173,68.0247358059173,48.1402509676436,147.069193552439,624.296829671007,624.296829671007,385.683011611723,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,1,1,1,2,1,25,25,718.288402540401,35741,207.2,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
10487,3,4,37.1758006594613,44.7651488662143,44.7651488662143,59.5583750925684,208.287333765223,345.181786394571,345.181786394571,299.550302184788,0,0,3,2,1,True,4,0,0.0,0,0,0.0,0,AMERICAN FAMILY,5.0,1,25000.0,1,0,,0,1,0,2,2,2,100,100,767.201966935914,46350,341.28,0.0,0.0,0,,,,,,0.0,0.0,0.0,1.0,0.0
6545,1,3,19.1837958776088,19.1837958776088,19.1837958776088,19.1837958776088,38.205550531306,38.205550531306,38.205550531306,38.205550531306,0,1,0,0,1,False,3,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,0,0,1,1,0,250,250,,97231,289.8,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
18883,3,1,49.4664582707095,50.8024508148435,54.8018054484866,51.6902381780132,401.597499248514,417.629409778122,465.621665381839,428.282858136158,0,3,0,2,1,True,1,0,0.0,0,0,0.0,0,PROGRESSIVE,5.0,1,25000.0,0,0,,0,0,0,1,1,1,25,25,647.477131541333,10012,167.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,,,,,
14825,1,1,19.9234393802709,19.9234393802709,19.9234393802709,19.9234393802709,47.0812725632513,47.0812725632513,47.0812725632513,47.0812725632513,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,ALLSTATE,1.0,1,100000.0,0,0,,0,0,1,1,1,1,25,25,577.993150471488,41568,167.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,,,,,
11154,2,2,42.672363750012,49.9193837581634,49.9193837581634,46.2958737540877,320.068365000144,407.032605097961,407.032605097961,363.550485049053,0,2,0,1,1,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,0,2,2,1,25,25,,41568,309.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,,,,,
7094,1,1,37.9721267658736,37.9721267658736,37.9721267658736,37.9721267658736,263.665521190483,263.665521190483,263.665521190483,263.665521190483,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,0,1,1,1,25,25,692.612833898367,12124,167.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,1.0,0.0
1206,1,1,40.0591391565602,40.0591391565602,40.0591391565602,40.0591391565602,288.709669878723,288.709669878723,288.709669878723,288.709669878723,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,GEICO,0.5,1,25000.0,0,0,,0,0,1,1,1,1,50,50,707.573808341138,99697,133.6,0.0,0.0,0,,,,,,1.0,0.0,0.0,0.0,0.0
10589,1,1,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1,0,1,1,0,True,1,0,0.0,0,0,0.0,0,FARMERS,0.0,1,100000.0,0,0,,0,0,1,1,1,1,25,25,,36517,167.0,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
18666,1,1,57.2712310748852,57.2712310748852,57.2712310748852,57.2712310748852,495.254772898622,495.254772898622,495.254772898622,495.254772898622,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,GEICO,3.5,1,25000.0,1,1,,0,0,0,1,1,1,100,100,773.670570332285,99697,120.24,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
12624,2,2,36.4125566319428,49.3736233169738,49.3736233169738,42.8930899744583,244.950679583313,400.483479803686,400.483479803686,322.7170796935,0,1,1,1,1,True,2,0,0.0,0,0,0.0,0,NATIONWIDE,3.0,1,25000.0,0,1,,0,1,1,1,1,1,25,25,763.378078641133,57609,197.6,0.0,0.0,0,,,,,,0.0,0.0,0.0,1.0,1.0
18836,2,2,50.1474877261665,50.6261686325195,50.6261686325195,50.386828179343,409.769852713998,415.514023590235,415.514023590235,412.641938152116,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,1,2,2,1,100,100,674.074747625855,28093,309.0,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
13856,1,1,20.5016464734005,20.5016464734005,20.5016464734005,20.5016464734005,54.0197576808054,54.0197576808054,54.0197576808054,54.0197576808054,0,0,1,0,1,False,1,0,0.0,0,1,1.0,0,PROGRESSIVE,2.0,1,25000.0,0,0,,0,0,0,0,0,1,25,25,601.240408629973,96391,105.0,857.6557,8.168149,1,0.0,0.0,0.0,0.0,1.0,,,,,
19842,1,1,22.5595028510347,22.5595028510347,22.5595028510347,22.5595028510347,78.7140342124167,78.7140342124167,78.7140342124167,78.7140342124167,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,0,1,1,1,250,250,746.480898929585,87096,133.6,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,0.0
7257,1,1,44.6257070585888,44.6257070585888,44.6257070585888,44.6257070585888,343.508484703065,343.508484703065,343.508484703065,343.508484703065,0,1,0,1,0,True,1,0,0.0,0,0,0.0,0,OTHER,1.0,1,25000.0,1,0,,1,0,0,1,1,1,250,250,665.445290170913,71258,150.3,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
4406,2,2,22.3564463332116,43.5566435531748,43.5566435531748,32.9565449431932,22.4041683524731,330.679722638097,330.679722638097,176.541945495285,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,OTHER,2.0,1,50000.0,0,1,,0,2,0,2,2,1,50,50,726.49663341733,65789,247.2,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,0.0
11585,4,1,25.2990250755071,35.0545196591478,48.7743954003459,39.4755838838367,111.588300906085,228.654235909774,393.29274480415,281.70700660604,0,2,2,2,2,True,1,0,0.0,0,4,1.0,0,LIBERTY MUTUAL,2.0,1,25000.0,0,1,,1,0,0,0,0,1,25,25,616.493979831776,70927,105.0,0.0,0.0,0,,,,,,0.0,0.0,1.0,1.0,0.0
2800,1,1,48.1610920408202,48.1610920408202,48.1610920408202,48.1610920408202,385.933104489842,385.933104489842,385.933104489842,385.933104489842,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,1,1,1,50,50,614.585723861487,87108,167.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,1.0,0.0
18361,2,1,44.0182898098673,54.7625435814367,54.7625435814367,49.390416695652,336.219477718408,465.15052297724,465.15052297724,400.685000347824,0,0,2,1,1,True,1,0,0.0,0,0,0.0,0,ALLSTATE,5.0,1,50000.0,0,1,,0,0,0,1,1,1,50,50,727.368199765642,58368,133.6,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,0.0
14960,1,1,48.6345952525779,48.6345952525779,48.6345952525779,48.6345952525779,391.615143030935,391.615143030935,391.615143030935,391.615143030935,0,0,1,1,0,True,1,0,0.0,0,0,0.0,0,GEICO,1.5,1,100000.0,0,1,,1,0,0,0,0,0,25,25,579.491856177787,39663,100.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,,,,,
13636,1,1,28.0197955511207,28.0197955511207,28.0197955511207,28.0197955511207,144.237546613449,144.237546613449,144.237546613449,144.237546613449,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,0,0,0,1,25,25,698.658811142941,15906,105.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,,,,,
3163,2,2,23.4595449663722,52.1707229205865,52.1707229205865,37.8151339434794,89.5145395964666,434.048675047039,434.048675047039,261.781607321753,0,1,1,1,1,True,2,0,0.0,0,1,0.5,0,MISSING,,0,,0,0,,0,1,0,2,2,1,50,50,,19087,309.0,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,0.0
9643,2,2,46.1259917514262,62.360126130513,62.360126130513,54.2430589409696,361.511901017114,556.321513566156,556.321513566156,458.916707291635,0,0,2,2,0,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,1,0,0,0,1,25,25,672.169073591623,50270,185.0,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,0.0
17773,1,1,52.2865473830626,52.2865473830626,52.2865473830626,52.2865473830626,435.438568596752,435.438568596752,435.438568596752,435.438568596752,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,1,0,0,0,1,50,50,763.137747677359,10012,84.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,1.0
16093,1,1,34.4009530708593,34.4009530708593,34.4009530708593,34.4009530708593,220.811436850312,220.811436850312,220.811436850312,220.811436850312,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,0,,0,0,1,0,0,0,25,25,832.491624308871,50270,72.0,0.0,0.0,0,,,,,,1.0,0.0,0.0,1.0,0.0
6271,1,2,29.1863582558058,29.1863582558058,29.1863582558058,29.1863582558058,158.236299069669,158.236299069669,158.236299069669,158.236299069669,0,1,0,0,1,False,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,2,0,1,1,1,25,25,,91804,247.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,,,,,
13807,1,1,49.10719131344,49.10719131344,49.10719131344,49.10719131344,397.28629576128,397.28629576128,397.28629576128,397.28629576128,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,PROGRESSIVE,0.5,1,100000.0,0,1,,0,0,0,1,1,1,100,100,666.200842165534,25433,167.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,,,,,
6202,2,2,34.217174860677,62.259309513928,62.259309513928,48.2382421873025,218.606098328124,555.111714167135,555.111714167135,386.85890624763,0,0,2,0,2,False,2,0,0.0,0,0,0.0,0,NATIONWIDE,4.5,1,25000.0,0,0,,0,2,0,1,1,1,250,250,501.258012121655,38537,247.0,990.9886,4.0121,1,,,,,,0.0,0.0,0.0,1.0,0.0
6179,1,1,38.867201322951,38.867201322951,38.867201322951,38.867201322951,274.406415875412,274.406415875412,274.406415875412,274.406415875412,0,0,1,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,1,1,1,1,250,250,,74670,167.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6279,1,1,29.9820657789555,29.9820657789555,29.9820657789555,29.9820657789555,167.784789347465,167.784789347465,167.784789347465,167.784789347465,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,ALLSTATE,1.0,1,250000.0,0,0,,0,0,0,1,1,1,25,25,402.413986084776,55402,167.0,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
19564,2,2,35.0835178624211,48.3964285278584,48.3964285278584,41.7399731951397,229.002214349053,388.757142334301,388.757142334301,308.879678341677,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,OTHER,5.0,1,250000.0,0,0,,0,0,1,0,0,0,25,25,542.766747304989,77155,180.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,,,,,
8837,4,3,31.1743283821776,31.9570240446175,31.9570240446175,31.7613501290076,146.15036840006,191.484288535411,191.484288535411,180.150808501573,0,2,2,2,2,True,3,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,0,2,2,0,100,100,542.230210552353,59792,384.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,1.0,0.0
19050,2,1,16.1406423955589,60.5274871825149,60.5274871825149,38.3340647890369,1.68770874670636,534.329846190178,534.329846190178,268.008777468442,1,2,0,2,0,True,1,0,0.0,0,1,0.5,0,OTHER,5.0,1,100000.0,1,1,,0,0,1,1,1,1,25,25,507.137163765154,18099,150.3,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,0.0
14099,1,1,36.8636708258254,36.8636708258254,36.8636708258254,36.8636708258254,192.04751882367,133.730987737435,133.730987737435,133.730987737435,0,0,1,0,1,False,1,0,0.0,0,2,2.0,0,OTHER,0.5,1,25000.0,0,0,,0,0,0,1,1,1,25,25,692.020621404794,91804,167.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,,,,,
16146,1,1,64.004894002939,64.004894002939,64.004894002939,64.004894002939,576.058728035268,576.058728035268,576.058728035268,576.058728035268,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,PROGRESSIVE,1.0,1,100000.0,0,0,,0,0,0,1,1,1,25,25,671.422638547247,22476,167.0,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,0.0
17281,1,1,50.9709339433848,50.9709339433848,50.9709339433848,50.9709339433848,419.651207320618,419.651207320618,419.651207320618,419.651207320618,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,ALLSTATE,3.0,1,50000.0,0,1,,0,0,0,1,0,1,25,25,759.397474964238,98094,124.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,1.0
3268,1,1,27.0912947947866,27.0912947947866,27.0912947947866,27.0912947947866,133.095537537439,133.095537537439,133.095537537439,133.095537537439,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,PROGRESSIVE,2.0,1,250000.0,1,0,,0,0,0,1,1,1,100,100,696.75406693345,41568,150.3,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,,,,,
17099,1,1,18.9571186592114,18.9571186592114,18.9571186592114,18.9571186592114,35.4854239105363,35.4854239105363,35.4854239105363,35.4854239105363,0,0,1,0,1,False,1,0,0.0,0,1,1.0,0,MISSING,,0,,1,0,,0,0,0,0,0,0,50,50,,19380,90.0,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,0.0
2920,1,1,19.5353152939867,19.5353152939867,19.5353152939867,19.5353152939867,42.423783527841,42.423783527841,42.423783527841,42.423783527841,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,OTHER,5.0,1,100000.0,0,1,,0,1,1,1,1,1,25,25,729.468791214068,65789,133.6,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,,,,,
6710,2,1,28.769837377234,43.1020651095469,43.1020651095469,35.9359512433904,153.238048526808,325.224781314563,325.224781314563,239.231414920685,0,2,0,2,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,1,1,1,25,25,585.383756503708,56335,167.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,,,,,
7145,2,2,33.3315525409248,72.3854197696004,72.3854197696004,52.8584861552626,207.978630491097,676.625037235204,676.625037235204,442.301833863151,0,2,0,2,0,True,2,0,0.0,0,0,0.0,0,FARMERS,1.0,1,25000.0,0,0,,0,1,0,2,2,2,50,50,761.81181936075,38537,251.2,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
18279,2,1,33.4668026021528,49.6879103640017,49.6879103640017,41.5773564830773,209.601631225833,404.254924368021,404.254924368021,306.928277796927,0,1,1,1,1,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,0,0,0,0,0,50,50,591.550973065983,87989,90.0,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
19318,2,2,29.1670762193135,39.9281829942285,39.9281829942285,34.547629606771,158.004914631762,287.138195930742,287.138195930742,222.571555281252,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,1,,0,0,1,1,1,1,25,25,850.0,90600,197.6,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
2332,1,1,71.7281372636116,71.7281372636116,71.7281372636116,71.7281372636116,668.737647163339,668.737647163339,668.737647163339,668.737647163339,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,0,0,1,100,100,697.259552899026,19087,105.0,0.0,0.0,0,0.0,2.0,0.0,1.0,0.0,,,,,
3899,2,2,44.6756189960791,55.4121109952039,55.4121109952039,50.0438649956415,344.107427952949,472.945331942446,472.945331942446,408.526379947698,0,2,0,2,0,True,2,0,0.0,0,1,0.5,0,MISSING,,0,,0,0,,0,0,0,2,2,2,100,100,660.308188912623,17861,314.0,0.0,0.0,0,,,,,,0.0,1.0,0.0,0.0,0.0
1940,3,3,23.4157848535568,47.415179228095,47.415179228095,47.1233744676043,88.989418242681,376.982150737141,376.982150737141,373.480493611251,0,1,2,2,1,True,3,0,0.0,0,0,0.0,0,LIBERTY MUTUAL,5.0,1,25000.0,0,0,,0,1,0,0,0,0,50,50,838.33273824586,87989,208.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,,,,,
8280,2,1,31.8497291470854,55.2014305072776,55.2014305072776,43.5255798271815,190.196749765024,470.417166087332,470.417166087332,330.306957926178,0,1,1,2,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,1,1,,0,0,1,1,1,1,25,25,699.505052589021,25433,150.3,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,,,,,
5470,2,2,54.2748353926209,59.013358144215,59.013358144215,56.644096768418,459.298024711451,516.16029773058,516.16029773058,487.729161221016,0,2,0,2,0,True,2,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,2,2,1,50,50,553.442983383748,80672,309.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,1.0,0.0
15433,2,2,31.016487894272,78.664600704908,78.664600704908,54.84054429959,137.755526146503,751.975208458897,751.975208458897,444.8653673027,0,1,1,2,0,True,2,0,0.0,0,0,0.0,0,ALLSTATE,5.0,1,25000.0,0,1,,0,0,1,2,2,1,25,25,592.716886376184,77542,309.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,,,,,
1533,1,1,42.8001907699281,42.8001907699281,42.8001907699281,42.8001907699281,321.602289239137,321.602289239137,321.602289239137,321.602289239137,0,1,0,0,1,False,1,0,0.0,0,1,1.0,0,MISSING,,0,,0,0,,0,1,0,1,1,1,25,25,621.922690279087,19087,167.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,1.0
1668,1,1,46.5896480276955,46.5896480276955,46.5896480276955,46.5896480276955,367.075776332346,367.075776332346,367.075776332346,367.075776332346,0,1,0,1,0,True,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,1,1,1,1,50,50,585.969960988586,74203,167.0,0.0,0.0,0,,,,,,1.0,0.0,0.0,0.0,0.0
17142,1,1,40.5159184524505,40.5159184524505,40.5159184524505,40.5159184524505,294.191021429406,294.191021429406,294.191021429406,294.191021429406,0,1,0,0,1,False,1,0,0.0,0,0,0.0,0,MISSING,,0,,0,0,,0,0,0,0,0,0,25,25,603.774790580793,35741,100.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,1.0,0.0
13390,2,2,29.4504845310136,57.4649155638922,57.4649155638922,43.4577000474529,161.405814372164,497.578986766706,497.578986766706,329.492400569435,0,1,1,1,1,True,2,0,0.0,0,0,0.0,0,OTHER,1.0,1,100000.0,0,0,,0,0,0,0,0,0,50,50,678.914502758333,13765,180.0,0.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,1.0
17047,1,2,62.065918777097,62.065918777097,62.065918777097,62.065918777097,552.791025325164,552.791025325164,552.791025325164,552.791025325164,0,0,1,0,1,False,2,0,0.0,0,0,0.0,0,ALLSTATE,5.0,1,50000.0,1,1,,0,1,0,2,2,1,50,50,638.564445314221,39663,278.1,0.0,0.0,0,,,,,,1.0,0.0,0.0,0.0,1.0
14833,1,1,52.7234463325901,52.7234463325901,52.7234463325901,52.7234463325901,440.681355991081,440.681355991081,440.681355991081,440.681355991081,0,0,1,0,1,False,1,0,0.0,0,1,1.0,0,MISSING,,0,,0,0,,0,0,0,1,1,1,25,25,850.0,22476,133.6,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,,,,,
1709,2,1,25.9496554755741,53.265623155607,53.265623155607,39.6076393155905,119.395865706889,447.187477867284,447.187477867284,283.291671787087,0,2,0,2,0,True,1,0,0.0,0,0,0.0,0,NATIONWIDE,5.0,1,250000.0,1,1,,0,0,1,0,0,0,25,25,550.86183779473,16107,90.0,0.0,0.0,0,,,,,,1.0,0.0,0.0,0.0,0.0
13127,3,1,23.4785879549384,62.8800436532505,62.8800436532505,54.9186097815636,89.7430554592606,562.560523839006,562.560523839006,467.023317378763,0,2,1,0,3,False,1,0,0.0,0,1,0.333333333333333,0,AMERICAN FAMILY,5.0,1,50000.0,0,0,,0,0,1,0,0,0,25,25,741.992019316658,43446,80.0,0.0,0.0,0,,,,,,0.0,0.0,1.0,0.0,0.0
